The intermediate results:
Round 1: 64460,0,0,3
Round 2: 128898,0,0,28
Round 3: 193343,0,0,45
Round 4: 257791,12,26,33
Round 5: 322235,19,40,37

The clustering results:
612,7
613,1
614,1
615,6
616,7
617,0
618,0
619,3
620,7
621,1
622,4
623,1
624,8
625,4
626,4
627,0
628,5
629,6
630,0
631,4
632,7
633,6
634,7
635,0
636,4
637,6
638,1
639,5
640,1
641,7
642,1
643,2
644,1
645,2
646,2
647,2
648,3
649,2
650,7
651,6
652,1
653,2
654,6
655,2
656,1
657,4
658,6
659,8
660,6
661,1
662,1
663,8
664,3
665,6
666,2
667,2
668,0
669,2
670,7
671,4
672,1
673,5
674,8
675,0
676,4
677,3
678,2
679,1
680,8
681,3
682,8
683,5
684,3
685,1
686,3
687,5
688,7
689,7
690,3
691,5
692,5
693,0
694,4
695,3
696,3
697,0
698,5
699,5
700,8
701,6
702,0
703,1
704,4
705,6
706,5
707,3
708,4
709,1
710,7
711,1
712,3
713,0
714,1
715,0
716,1
717,1
718,6
719,8
720,3
721,3
722,1
723,0
724,2
725,6
726,7
727,1
728,6
729,1
730,0
731,1
732,3
733,0
734,6
735,4
736,6
737,8
738,2
739,7
740,7
741,1
742,1
743,6
744,1
745,8
746,0
747,4
748,0
749,6
750,5
751,1
752,0
753,6
754,7
755,8
756,1
757,0
758,0
759,7
760,4
761,7
762,0
763,1
764,2
765,7
766,6
767,5
768,6
769,4
770,3
771,7
772,6
773,0
774,1
775,5
776,5
777,6
778,7
779,8
780,1
781,3
782,4
783,2
784,1
785,1
786,1
787,1
788,4
789,2
790,0
791,1
792,6
793,4
794,1
795,1
796,2
797,6
798,6
799,5
800,4
801,7
802,0
803,1
804,8
805,2
806,0
807,7
808,3
809,1
810,7
811,3
812,3
813,1
814,3
815,1
816,2
817,8
818,1
819,8
820,6
821,2
822,8
823,4
824,0
825,4
826,1
827,8
828,3
829,0
830,0
831,1
832,5
833,7
834,3
835,2
836,2
837,4
838,8
839,0
840,4
841,2
842,7
843,5
844,8
845,5
846,1
847,4
848,6
849,1
850,8
851,6
852,6
853,6
854,1
855,3
856,4
857,2
858,0
859,5
860,3
861,1
862,7
863,7
864,6
865,3
866,5
867,8
868,2
869,3
870,1
871,8
872,0
873,3
874,7
875,5
876,1
877,7
878,1
879,1
880,1
881,8
882,6
883,2
884,5
885,8
886,6
887,7
888,7
889,4
890,1
891,1
892,5
893,7
894,2
895,6
896,0
897,1
898,1
899,1
900,5
901,0
902,8
903,1
904,6
905,2
906,1
907,1
908,3
909,7
910,0
911,2
912,5
913,6
914,4
915,7
916,1
917,1
918,1
919,3
920,2
921,7
922,1
923,1
924,1
925,0
926,2
927,1
928,1
929,3
930,8
931,8
932,4
933,7
934,7
935,0
936,1
937,7
938,7
939,1
940,7
941,7
942,1
943,1
944,7
945,1
946,7
947,3
948,8
949,6
950,2
951,3
952,3
953,2
954,1
955,6
956,4
957,4
958,2
959,8
960,1
961,6
962,7
963,8
964,4
965,0
966,0
967,5
968,8
969,7
970,6
971,0
972,4
973,0
974,1
975,3
976,6
977,1
978,0
979,8
980,3
981,1
982,0
983,1
984,0
985,1
986,8
987,1
988,1
989,2
990,0
991,3
992,6
993,0
994,6
995,0
996,1
997,4
998,1
999,7
1000,1
1001,3
1002,8
1003,4
1004,1
1005,5
1006,1
1007,7
1008,6
1009,4
1010,6
1011,7
1012,5
1013,1
1014,3
1015,2
1016,8
1017,8
1018,6
1019,4
1020,8
1021,1
1022,1
1023,0
1024,6
1025,4
1026,4
1027,1
1028,2
1029,2
1030,6
1031,5
1032,2
1033,2
1034,1
1035,6
1036,1
1037,1
1038,0
1039,8
1040,1
1041,7
1042,1
1043,5
1044,1
1045,6
1046,7
1047,0
1048,6
1049,1
1050,1
1051,3
1052,1
1053,8
1054,2
1055,0
1056,4
1057,0
1058,1
1059,6
1060,4
1061,6
1062,5
1063,4
1064,3
1065,0
1066,8
1067,4
1068,5
1069,3
1070,2
1071,1
1072,1
1073,8
1074,5
1075,5
1076,7
1077,1
1078,4
1079,4
1080,4
1081,4
1082,0
1083,7
1084,4
1085,0
1086,1
1087,1
1088,0
1089,3
1090,5
1091,6
1092,5
1093,1
1094,7
1095,3
1096,1
1097,2
1098,1
1099,3
1100,0
1101,2
1102,7
1103,7
1104,2
1105,0
1106,2
1107,6
1108,5
1109,4
1110,8
1111,1
1112,4
1113,1
1114,5
1115,3
1116,1
1117,2
1118,8
1119,1
1120,2
1121,1
1122,7
1123,6
1124,6
1125,2
1126,0
1127,8
1128,1
1129,7
1130,4
1131,7
1132,1
1133,1
1134,7
1135,2
1136,8
1137,1
1138,5
1139,4
1140,0
1141,2
1142,5
1143,3
1144,7
1145,6
1146,2
1147,4
1148,8
1149,7
1150,1
1151,0
1152,7
1153,7
1154,2
1155,3
1156,0
1157,1
1158,2
1159,1
1160,8
1161,3
1162,1
1163,1
1164,2
1165,7
1166,5
1167,5
1168,1
1169,2
1170,8
1171,4
1172,0
1173,1
1174,3
1175,0
1176,3
1177,8
1178,8
1179,2
1180,4
1181,6
1182,7
1183,1
1184,6
1185,6
1186,1
1187,5
1188,5
1189,6
1190,7
1191,3
1192,7
1193,1
1194,6
1195,8
1196,3
1197,6
1198,8
1199,5
1200,3
1201,6
1202,5
1203,1
1204,7
1205,5
1206,3
1207,7
1208,3
1209,1
1210,7
1211,4
1212,2
1213,6
1214,6
1215,0
1216,1
1217,8
1218,0
1219,5
1220,8
1221,0
1222,5
1223,4
1224,6
1225,2
1226,4
1227,7
1228,6
1229,3
1230,5
1231,5
1232,1
1233,0
1234,1
1235,8
1236,2
1237,7
1238,2
1239,3
1240,4
1241,1
1242,5
1243,5
1244,2
1245,5
1246,4
1247,5
1248,2
1249,2
1250,8
1251,8
1252,1
1253,1
1254,3
1255,2
1256,0
1257,3
1258,0
1259,8
1260,1
1261,4
1262,0
1263,0
1264,0
1265,2
1266,8
1267,2
1268,4
1269,4
1270,7
1271,3
1272,3
1273,2
1274,2
1275,2
1276,7
1277,3
1278,1
1279,2
1280,3
1281,4
1282,5
1283,1
1284,2
1285,2
1286,5
1287,3
1288,8
1289,0
1290,1
1291,4
1292,1
1293,7
1294,1
1295,1
1296,4
1297,1
1298,7
1299,1
1300,0
1301,7
1302,8
1303,2
1304,4
1305,2
1306,3
1307,1
1308,1
1309,7
1310,7
1311,4
1312,3
1313,0
1314,1
1315,3
1316,1
1317,7
1318,1
1319,1
1320,1
1321,0
1322,2
1323,0
1324,8
1325,4
1326,7
1327,8
1328,6
1329,2
1330,2
1331,6
1332,6
1333,4
1334,4
1335,1
1336,3
1337,3
1338,1
1339,1
1340,3
1341,3
1342,3
1343,6
1344,7
1345,1
1346,1
1347,4
1348,8
1349,2
1350,1
1351,1
1352,2
1353,4
1354,7
1355,1
1356,4
1357,4
1358,1
1359,3
1360,3
1361,2
1362,5
1363,0
1364,1
1365,7
1366,6
1367,4
1368,4
1369,1
1370,7
1371,4
1372,1
1373,8
1374,5
1375,6
1376,8
1377,5
1378,2
1379,3
1380,1
1381,5
1382,1
1383,3
1384,0
1385,2
1386,1
1387,5
1388,5
1389,5
1390,1
1391,4
1392,4
1393,6
1394,5
1395,5
1396,4
1397,1
1398,7
1399,0
1400,7
1401,1
1402,2
1403,1
1404,0
1405,1
1406,0
1407,0
1408,1
1409,3
1410,7
1411,1
1412,2
1413,2
1414,5
1415,1
1416,2
1417,2
1418,0
1419,2
1420,5
1421,1
1422,1
1423,2
1424,6
1425,0
1426,3
1427,0
1428,1
1429,5
1430,4
1431,1
1432,4
1433,6
1434,2
1435,0
1436,6
1437,1
1438,6
1439,6
1440,8
1441,3
1442,5
1443,2
1444,2
1445,8
1446,7
1447,8
1448,2
1449,7
1450,1
1451,2
1452,4
1453,1
1454,1
1455,7
1456,8
1457,3
1458,6
1459,2
1460,5
1461,5
1462,8
1463,1
1464,1
1465,4
1466,1
1467,3
1468,2
1469,1
1470,2
1471,0
1472,1
1473,2
1474,2
1475,2
1476,1
1477,0
1478,1
1479,7
1480,0
1481,7
1482,1
1483,7
1484,4
1485,2
1486,8
1487,0
1488,0
1489,1
1490,5
1491,6
1492,1
1493,5
1494,6
1495,5
1496,1
1497,4
1498,1
1499,1
1500,5
1501,1
1502,8
1503,1
1504,5
1505,4
1506,3
1507,0
1508,6
1509,7
1510,6
1511,1
1512,2
1513,8
1514,5
1515,2
1516,6
1517,2
1518,4
1519,4
1520,8
1521,4
1522,7
1523,1
1524,1
1525,4
1526,6
1527,7
1528,3
1529,2
1530,2
1531,0
1532,2
1533,3
1534,7
1535,8
1536,0
1537,8
1538,3
1539,1
1540,0
1541,0
1542,3
1543,1
1544,7
1545,2
1546,7
1547,1
1548,4
1549,4
1550,4
1551,0
1552,1
1553,3
1554,2
1555,0
1556,8
1557,4
1558,4
1559,3
1560,8
1561,5
1562,1
1563,3
1564,4
1565,1
1566,4
1567,5
1568,1
1569,5
1570,4
1571,1
1572,7
1573,0
1574,2
1575,8
1576,4
1577,5
1578,2
1579,6
1580,3
1581,6
1582,1
1583,1
1584,5
1585,1
1586,5
1587,7
1588,3
1589,5
1590,4
1591,1
1592,1
1593,0
1594,1
1595,1
1596,6
1597,1
1598,6
1599,3
1600,5
1601,1
1602,1
1603,4
1604,8
1605,7
1606,0
1607,3
1608,8
1609,0
1610,3
1611,6
1612,6
1613,2
1614,0
1615,2
1616,1
1617,8
1618,2
1619,1
1620,2
1621,6
1622,1
1623,5
1624,1
1625,0
1626,6
1627,0
1628,6
1629,4
1630,5
1631,1
1632,6
1633,6
1634,2
1635,4
1636,2
1637,1
1638,5
1639,3
1640,3
1641,8
1642,0
1643,2
1644,1
1645,1
1646,6
1647,0
1648,0
1649,2
1650,1
1651,3
1652,1
1653,5
1654,7
1655,1
1656,1
1657,0
1658,5
1659,1
1660,6
1661,7
1662,1
1663,2
1664,1
1665,3
1666,7
1667,7
1668,8
1669,1
1670,0
1671,4
1672,4
1673,1
1674,1
1675,8
1676,8
1677,3
1678,1
1679,1
1680,1
1681,3
1682,0
1683,6
1684,5
1685,0
1686,7
1687,2
1688,4
1689,3
1690,8
1691,1
1692,7
1693,0
1694,8
1695,5
1696,0
1697,0
1698,8
1699,1
1700,1
1701,1
1702,1
1703,8
1704,3
1705,5
1706,8
1707,4
1708,2
1709,1
1710,1
1711,4
1712,7
1713,0
1714,0
1715,5
1716,1
1717,4
1718,1
1719,8
1720,0
1721,2
1722,1
1723,3
1724,3
1725,8
1726,1
1727,0
1728,5
1729,3
1730,2
1731,6
1732,8
1733,3
1734,2
1735,0
1736,6
1737,4
1738,6
1739,1
1740,8
1741,7
1742,1
1743,2
1744,0
1745,7
1746,4
1747,1
1748,0
1749,7
1750,8
1751,1
1752,7
1753,7
1754,8
1755,5
1756,6
1757,4
1758,5
1759,1
1760,5
1761,6
1762,5
1763,7
1764,8
1765,4
1766,2
1767,6
1768,7
1769,2
1770,6
1771,7
1772,7
1773,3
1774,3
1775,0
1776,7
1777,4
1778,0
1779,3
1780,1
1781,5
1782,7
1783,7
1784,7
1785,1
1786,2
1787,2
1788,4
1789,2
1790,2
1791,2
1792,0
1793,4
1794,7
1795,6
1796,4
1797,1
1798,2
1799,7
1800,1
1801,1
1802,2
1803,0
1804,5
1805,1
1806,0
1807,7
1808,6
1809,4
1810,5
1811,3
1812,5
1813,0
1814,7
1815,6
1816,2
1817,2
1818,3
1819,0
1820,2
1821,4
1822,3
1823,6
1824,1
1825,1
1826,3
1827,1
1828,2
1829,1
1830,6
1831,1
1832,0
1833,5
1834,0
1835,1
1836,1
1837,2
1838,0
1839,1
1840,7
1841,2
1842,2
1843,4
1844,4
1845,2
1846,4
1847,0
1848,0
1849,2
1850,8
1851,3
1852,1
1853,6
1854,0
1855,3
1856,7
1857,0
1858,0
1859,0
1860,4
1861,5
1862,5
1863,1
1864,7
1865,4
1866,8
1867,8
1868,0
1869,0
1870,7
1871,4
1872,3
1873,3
1874,1
1875,6
1876,2
1877,5
1878,5
1879,1
1880,1
1881,1
1882,7
1883,7
1884,2
1885,2
1886,7
1887,7
1888,4
1889,3
1890,1
1891,1
1892,6
1893,4
1894,2
1895,6
1896,1
1897,2
1898,2
1899,5
1900,1
1901,1
1902,1
1903,1
1904,8
1905,3
1906,1
1907,7
1908,8
1909,7
1910,1
1911,4
1912,4
1913,0
1914,5
1915,3
1916,0
1917,5
1918,7
1919,1
1920,6
1921,3
1922,1
1923,5
1924,1
1925,3
1926,1
1927,1
1928,3
1929,7
1930,0
1931,2
1932,1
1933,2
1934,5
1935,0
1936,1
1937,3
1938,3
1939,1
1940,7
1941,7
1942,4
1943,2
1944,0
1945,2
1946,2
1947,8
1948,1
1949,6
1950,3
1951,1
1952,4
1953,1
1954,7
1955,5
1956,2
1957,8
1958,5
1959,7
1960,5
1961,1
1962,2
1963,3
1964,2
1965,5
1966,1
1967,1
1968,3
1969,2
1970,7
1971,3
1972,6
1973,1
1974,5
1975,3
1976,1
1977,1
1978,8
1979,6
1980,0
1981,5
1982,1
1983,7
1984,8
1985,4
1986,1
1987,1
1988,4
1989,4
1990,1
1991,4
1992,1
1993,1
1994,3
1995,0
1996,3
1997,5
1998,0
1999,2
2000,3
2001,3
2002,2
2003,6
2004,2
2005,5
2006,2
2007,1
2008,3
2009,2
2010,6
2011,7
2012,3
2013,1
2014,7
2015,1
2016,6
2017,7
2018,0
2019,6
2020,6
2021,4
2022,6
2023,2
2024,4
2025,1
2026,5
2027,8
2028,8
2029,3
2030,5
2031,1
2032,1
2033,1
2034,8
2035,8
2036,8
2037,2
2038,2
2039,1
2040,1
2041,0
2042,2
2043,2
2044,2
2045,3
2046,3
2047,0
2048,6
2049,7
2050,0
2051,2
2052,0
2053,6
2054,7
2055,8
2056,7
2057,7
2058,2
2059,5
2060,1
2061,3
2062,0
2063,4
2064,0
2065,6
2066,7
2067,5
2068,2
2069,1
2070,3
2071,4
2072,2
2073,1
2074,6
2075,2
2076,3
2077,3
2078,8
2079,0
2080,1
2081,7
2082,6
2083,6
2084,7
2085,5
2086,1
2087,1
2088,5
2089,4
2090,0
2091,3
2092,4
2093,5
2094,4
2095,3
2096,7
2097,0
2098,5
2099,0
2100,4
2101,2
2102,2
2103,6
2104,4
2105,4
2106,7
2107,2
2108,0
2109,4
2110,4
2111,2
2112,2
2113,4
2114,1
2115,0
2116,6
2117,7
2118,3
2119,0
2120,1
2121,7
2122,5
2123,1
2124,5
2125,8
2126,7
2127,7
2128,4
2129,6
2130,5
2131,7
2132,6
2133,6
2134,2
2135,4
2136,2
2137,6
2138,3
2139,4
2140,4
2141,7
2142,2
2143,5
2144,7
2145,5
2146,1
2147,3
2148,1
2149,1
2150,5
2151,1
2152,1
2153,7
2154,6
2155,7
2156,0
2157,1
2158,6
2159,2
2160,4
2161,8
2162,3
2163,7
2164,3
2165,0
2166,4
2167,2
2168,8
2169,8
2170,1
2171,0
2172,4
2173,3
2174,5
2175,2
2176,7
2177,1
2178,3
2179,4
2180,1
2181,8
2182,3
2183,0
2184,6
2185,1
2186,7
2187,8
2188,4
2189,6
2190,1
2191,1
2192,1
2193,1
2194,3
2195,3
2196,0
2197,3
2198,8
2199,5
2200,6
2201,2
2202,0
2203,8
2204,0
2205,0
2206,2
2207,1
2208,8
2209,8
2210,2
2211,4
2212,3
2213,2
2214,8
2215,7
2216,4
2217,5
2218,1
2219,3
2220,7
2221,1
2222,6
2223,1
2224,8
2225,8
2226,1
2227,4
2228,2
2229,5
2230,2
2231,1
2232,0
2233,2
2234,0
2235,8
2236,8
2237,2
2238,4
2239,6
2240,3
2241,1
2242,0
2243,2
2244,0
2245,1
2246,6
2247,1
2248,1
2249,6
2250,0
2251,8
2252,7
2253,4
2254,4
2255,1
2256,3
2257,0
2258,4
2259,3
2260,0
2261,3
2262,7
2263,7
2264,7
2265,1
2266,1
2267,1
2268,1
2269,8
2270,3
2271,8
2272,0
2273,6
2274,3
2275,2
2276,4
2277,3
2278,1
2279,1
2280,4
2281,7
2282,0
2283,7
2284,1
2285,3
2286,7
2287,2
2288,3
2289,7
2290,2
2291,8
2292,6
2293,6
2294,2
2295,4
2296,6
2297,5
2298,6
2299,8
2300,0
2301,0
2302,3
2303,4
2304,3
2305,6
2306,1
2307,7
2308,3
2309,7
2310,6
2311,5
2312,4
2313,0
2314,7
2315,1
2316,3
2317,4
2318,5
2319,5
2320,1
2321,4
2322,4
2323,4
2324,8
2325,5
2326,4
2327,2
2328,7
2329,1
2330,0
2331,1
2332,7
2333,1
2334,2
2335,1
2336,3
2337,4
2338,2
2339,1
2340,1
2341,1
2342,7
2343,2
2344,7
2345,1
2346,3
2347,1
2348,5
2349,2
2350,3
2351,0
2352,0
2353,1
2354,4
2355,6
2356,2
2357,6
2358,1
2359,8
2360,7
2361,2
2362,5
2363,2
2364,0
2365,1
2366,0
2367,1
2368,2
2369,3
2370,6
2371,2
2372,3
2373,8
2374,7
2375,1
2376,0
2377,0
2378,2
2379,1
2380,8
2381,4
2382,1
2383,5
2384,3
2385,6
2386,4
2387,3
2388,8
2389,1
2390,6
2391,1
2392,1
2393,1
2394,2
2395,2
2396,0
2397,0
2398,0
2399,8
2400,1
2401,0
2402,7
2403,4
2404,6
2405,5
2406,1
2407,3
2408,6
2409,7
2410,1
2411,6
2412,1
2413,0
2414,1
2415,1
2416,8
2417,1
2418,1
2419,8
2420,1
2421,1
2422,2
2423,3
2424,6
2425,5
2426,4
2427,1
2428,7
2429,3
2430,8
2431,1
2432,4
2433,1
2434,2
2435,8
2436,2
2437,5
2438,5
2439,7
2440,6
2441,5
2442,0
2443,2
2444,4
2445,0
2446,1
2447,6
2448,6
2449,6
2450,7
2451,5
2452,4
2453,6
2454,1
2455,8
2456,3
2457,1
2458,6
2459,6
2460,6
2461,6
2462,4
2463,3
2464,3
2465,1
2466,4
2467,2
2468,1
2469,1
2470,6
2471,0
2472,0
2473,2
2474,0
2475,3
2476,1
2477,2
2478,6
2479,0
2480,2
2481,2
2482,6
2483,0
2484,1
2485,2
2486,6
2487,0
2488,6
2489,5
2490,7
2491,1
2492,5
2493,2
2494,6
2495,0
2496,4
2497,7
2498,8
2499,1
2500,2
2501,1
2502,7
2503,1
2504,5
2505,8
2506,3
2507,3
2508,1
2509,0
2510,6
2511,1
2512,1
2513,1
2514,1
2515,7
2516,1
2517,3
2518,3
2519,2
2520,6
2521,5
2522,8
2523,0
2524,5
2525,1
2526,2
2527,1
2528,2
2529,6
2530,5
2531,8
2532,6
2533,5
2534,3
2535,0
2536,0
2537,1
2538,5
2539,3
2540,3
2541,0
2542,0
2543,7
2544,1
2545,1
2546,1
2547,8
2548,4
2549,1
2550,4
2551,2
2552,1
2553,4
2554,2
2555,1
2556,2
2557,1
2558,0
2559,5
2560,1
2561,0
2562,3
2563,1
2564,4
2565,8
2566,4
2567,2
2568,2
2569,1
2570,2
2571,6
2572,1
2573,0
2574,1
2575,2
2576,0
2577,4
2578,3
2579,5
2580,0
2581,1
2582,4
2583,1
2584,1
2585,3
2586,2
2587,7
2588,0
2589,0
2590,1
2591,2
2592,1
2593,3
2594,7
2595,7
2596,7
2597,6
2598,3
2599,0
2600,2
2601,1
2602,3
2603,8
2604,0
2605,7
2606,8
2607,1
2608,5
2609,7
2610,8
2611,0
2612,6
2613,1
2614,1
2615,4
2616,1
2617,5
2618,7
2619,7
2620,8
2621,6
2622,7
2623,4
2624,3
2625,5
2626,2
2627,5
2628,5
2629,4
2630,5
2631,2
2632,4
2633,6
2634,1
2635,1
2636,0
2637,3
2638,5
2639,2
2640,0
2641,1
2642,2
2643,6
2644,3
2645,0
2646,2
2647,6
2648,3
2649,4
2650,1
2651,4
2652,4
2653,4
2654,0
2655,0
2656,3
2657,0
2658,4
2659,7
2660,3
2661,3
2662,3
2663,7
2664,0
2665,0
2666,1
2667,0
2668,1
2669,1
2670,6
2671,2
2672,6
2673,5
2674,6
2675,4
2676,6
2677,7
2678,6
2679,3
2680,2
2681,3
2682,2
2683,8
2684,1
2685,0
2686,1
2687,0
2688,0
2689,5
2690,3
2691,6
2692,1
2693,1
2694,4
2695,7
2696,1
2697,4
2698,2
2699,2
2700,6
2701,3
2702,2
2703,1
2704,8
2705,6
2706,7
2707,0
2708,1
2709,4
2710,3
2711,6
2712,1
2713,5
2714,1
2715,1
2716,1
2717,6
2718,3
2719,1
2720,1
2721,1
2722,8
2723,4
2724,7
2725,2
2726,6
2727,1
2728,8
2729,8
2730,2
2731,7
2732,6
2733,6
2734,3
2735,7
2736,1
2737,7
2738,8
2739,1
2740,7
2741,0
2742,5
2743,2
2744,6
2745,7
2746,2
2747,1
2748,4
2749,7
2750,7
2751,1
2752,2
2753,1
2754,0
2755,0
2756,0
2757,6
2758,1
2759,7
2760,0
2761,3
2762,1
2763,2
2764,4
2765,5
2766,4
2767,6
2768,3
2769,2
2770,1
2771,0
2772,1
2773,7
2774,2
2775,1
2776,1
2777,2
2778,5
2779,2
2780,3
2781,6
2782,0
2783,1
2784,2
2785,8
2786,3
2787,1
2788,2
2789,4
2790,2
2791,3
2792,3
2793,0
2794,0
2795,6
2796,2
2797,2
2798,7
2799,2
2800,0
2801,1
2802,0
2803,6
2804,7
2805,8
2806,6
2807,1
2808,5
2809,7
2810,4
2811,0
2812,3
2813,1
2814,1
2815,5
2816,1
2817,2
2818,3
2819,2
2820,5
2821,7
2822,1
2823,7
2824,2
2825,5
2826,4
2827,0
2828,0
2829,1
2830,0
2831,2
2832,0
2833,3
2834,2
2835,7
2836,1
2837,7
2838,6
2839,1
2840,5
2841,3
2842,4
2843,0
2844,2
2845,0
2846,3
2847,1
2848,2
2849,8
2850,3
2851,8
2852,3
2853,5
2854,8
2855,2
2856,7
2857,4
2858,3
2859,1
2860,1
2861,1
2862,7
2863,1
2864,5
2865,1
2866,1
2867,3
2868,6
2869,3
2870,7
2871,1
2872,8
2873,6
2874,3
2875,2
2876,1
2877,1
2878,4
2879,1
2880,6
2881,7
2882,6
2883,2
2884,1
2885,0
2886,3
2887,7
2888,0
2889,7
2890,7
2891,0
2892,7
2893,7
2894,2
2895,6
2896,3
2897,3
2898,2
2899,4
2900,2
2901,2
2902,3
2903,0
2904,3
2905,6
2906,3
2907,0
2908,6
2909,1
2910,2
2911,3
2912,0
2913,3
2914,1
2915,1
2916,1
2917,0
2918,5
2919,7
2920,0
2921,0
2922,7
2923,2
2924,7
2925,3
2926,3
2927,1
2928,8
2929,4
2930,8
2931,3
2932,6
2933,1
2934,1
2935,2
2936,4
2937,1
2938,4
2939,3
2940,1
2941,1
2942,2
2943,1
2944,1
2945,1
2946,2
2947,7
2948,1
2949,7
2950,6
2951,2
2952,0
2953,5
2954,1
2955,1
2956,0
2957,2
2958,1
2959,5
2960,0
2961,5
2962,3
2963,0
